Sloupec1;ZZ_ID;ZZ_kod;PCZ;PCDP;ZZ_nazev;ZZ_druh_kod;ZZ_druh_nazev;ZZ_druh_nazev_sekundarni;ZZ_misto_poskytovani_ID;ZZ_kraj_kod;ZZ_kraj_nazev;ZZ_okres_kod;ZZ_okres_nazev;ZZ_ORP_kod;ZZ_ORP_nazev;ZZ_obec;ZZ_spravni_obvod;ZZ_PSC;ZZ_ulice;ZZ_cislo_domovni_orientacni;ZZ_RUIAN_kod;ZZ_GPS;ZZ_datum_zahajeni_cinnosti;ZZ_obor_pece;ZZ_forma_pece;ZZ_druh_pece;ZZ_rozsah_pece;poskytovatel_druh;poskytovatel_nazev;poskytovatel_osoba_typ;poskytovatel_pravni_forma_kod;poskytovatel_pravni_forma_nazev;poskytovatel_sidlo_kraj_kod;poskytovatel_sidlo_kraj_nazev;poskytovatel_sidlo_okres_kod;poskytovatel_sidlo_okres_nazev;poskytovatel_sidlo_obec;poskytovatel_sidlo_PSC;poskytovatel_sidlo_ulice;poskytovatel_sidlo_cislo_domovni_orientacni;poskytovatel_sidlo_RUIAN_kod;poskytovatel_telefon;poskytovatel_fax;poskytovatel_email;poskytovatel_web;poskytovatel_datova_schranka;poskytovatel_odborny_zastupce;zrizovatel_typ;ZZ_obor_pece_strucne;latitude;longitude;ico_str;ulice_str;match_key;Pondělí;Úterý;Středa;Čtvrtek;Pátek;Sobota;Neděle
48481084;26996;4,84811E+13;0;0;MUDr. Lubomír Čaněk;324;Samostatná ordinace lékaře specialisty;;130900;CZ064;Jihomoravský kraj;CZ0643;Brno-venkov;6221;Židlochovice;Židlochovice;;66701;Komenského;58;13332899.0;POINT(49.033130151299 16.623012674319);01.05.1993;ortodoncie, zubní lékařství;primární ambulantní péče;;;Samostatná ordinace lékaře specialisty;MUDr. Lubomír Čaněk;fyzická osoba;;;CZ064;Jihomoravský kraj;CZ0643;Brno-venkov;Židlochovice;66701;Komenského;58;13332899.0;;;;;5fhudwd;;Fyzická osoba;Zubař;49.033130151299;16.623012674319;48481084;komenského;48481084_komenského;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena
48481050;26994;4,84811E+13;0;0;Magda Odrážková;360;Samostatná stomatologická laboratoř;;127582;CZ064;Jihomoravský kraj;CZ0643;Brno-venkov;6221;Židlochovice;Židlochovice;;66701;Masarykova;116;13333461.0;POINT(49.040251999853 16.618306091479);01.05.1993;Zubní technik;;;;Samostatná stomatologická laboratoř;Magda Odrážková;fyzická osoba;;;CZ064;Jihomoravský kraj;CZ0643;Brno-venkov;Měnín;66457;;197;13333461.0;4,20777E+11;;magda197@seznam.cz;;um8udwj;;Fyzická osoba;Zubař;49.040251999853;16.618306091479;48481050;masarykova;48481050_masarykova;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena
48481017;26990;4,8481E+13;0;0;MUDr. Dagmar Hrbková ;322;Samostatná ordinace PL - stomatologa;;130925;CZ064;Jihomoravský kraj;CZ0643;Brno-venkov;6216;Šlapanice;Bílovice nad Svitavou;;66401;Komenského;256;24913286.0;POINT(49.243273582043 16.673339077842);01.05.1993;zubní lékařství;primární ambulantní péče;;;Samostatná ordinace PL - stomatologa;MUDr. Dagmar Hrbková;fyzická osoba;;;CZ064;Jihomoravský kraj;CZ0643;Brno-venkov;Bílovice nad Svitavou;66401;Komenského;256;24913286.0;;;;;xtcudxv;;Fyzická osoba;Zubař;49.243273582043;16.673339077842;48481017;komenského;48481017_komenského;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena
48480231;26970;4,84802E+13;0;0;MUDr. Josef Fiala;320;Samost. ordinace všeob. prakt. lékaře;;127506;CZ064;Jihomoravský kraj;CZ0643;Brno-venkov;6208;Ivančice;Ivančice;;66491;Kounická;1087/4;24045501.0;POINT(49.102142190359 16.38201603726);01.04.1993;psychiatrie, všeobecné praktické lékařství;primární ambulantní péče, specializovaná ambulantní péče;;;Samost. ordinace všeob. prakt. lékaře;MUDr. Josef Fiala;fyzická osoba;;;CZ064;Jihomoravský kraj;CZ0643;Brno-venkov;Ivančice;66491;Kounická;1087/4 ;24045501.0;;;;;juxudwn;;Fyzická osoba;Praktik;49.102142190359;16.38201603726;48480231;kounická;48480231_kounická;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena
48480169;26968;4,84802E+13;0;0;Yvona Kachlíková;321;Sam.ord.prakt.lékaře pro děti a dorost;;127524;CZ064;Jihomoravský kraj;CZ0643;Brno-venkov;6216;Šlapanice;Ořechov;;66444;Ořechovičská;426/1;23974745.0;POINT(49.114227417015 16.519082925281);01.02.1993;praktické lékařství pro děti a dorost;primární ambulantní péče;;;Sam.ord.prakt.lékaře pro děti a dorost;MUDr. Yvona Kachlíková;fyzická osoba;;;CZ064;Jihomoravský kraj;CZ0643;Brno-venkov;Ořechov;66444;Ořechovičská;426/1 ;23974745.0;;;;;7wiuduf;;Fyzická osoba;Praktik;49.114227417015;16.519082925281;48480169;ořechovičská;48480169_ořechovičská;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena
48480100;26965;4,84801E+13;0;0;MUDr. Drahomíra Přívarová;323;Samostatná ordinace PL - gynekologa;;131170;CZ064;Jihomoravský kraj;CZ0642;Brno-město;6203;Brno;Brno;;61200;Herčíkova;2480/10;19718748.0;POINT(49.230207708357 16.582972309167);01.01.1993;gynekologie a porodnictví, gynekologie dětí a dospívajících;primární ambulantní péče, specializovaná ambulantní péče;;;Samostatná ordinace PL - gynekologa;MUDr. Drahomíra Přívarová;fyzická osoba;;;CZ064;Jihomoravský kraj;CZ0642;Brno-město;Brno;61200;Herčíkova;2480/10 ;19718748.0;4,20605E+11;;privarova@centrum.cz;http://brno-gynekologie.cz;w49udum;;Fyzická osoba;Gynekologie;49.230207708357;16.582972309167;48480100;herčíkova;48480100_herčíkova;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena
48455563;26702;4,84556E+13;0;0;MUDr. Helena Herůdková;321;Sam.ord.prakt.lékaře pro děti a dorost;;241237;CZ064;Jihomoravský kraj;CZ0645;Hodonín;6206;Hodonín;Ratíškovice;;69602;Dědina;710;13523015.0;POINT(48.922583667165 17.164463456212);01.08.1993;pediatrie;primární ambulantní péče;;;Sam.ord.prakt.lékaře pro děti a dorost;MUDr. Helena Herůdková;fyzická osoba;;;CZ064;Jihomoravský kraj;CZ0645;Hodonín;Lužice;69618;Záhumenní;393/55 ;13523015.0;;;;;pamt6tg;;Fyzická osoba;Pediatr;48.922583667165;17.164463456212;48455563;dědina;48455563_dědina;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena
48455423;26694;4,84554E+13;0;0;MUDr. Miroslav Straka;324;Samostatná ordinace lékaře specialisty;;131278;CZ064;Jihomoravský kraj;CZ0643;Brno-venkov;6217;Tišnov;Tišnov;;66601;Dvořákova;408;13315668.0;POINT(49.345663878935 16.427137903728);01.06.1993;ortopedie a traumatologie pohybového ústrojí;specializovaná ambulantní péče;;;Samostatná ordinace lékaře specialisty;MUDr. Miroslav Straka;fyzická osoba;;;CZ064;Jihomoravský kraj;CZ0643;Brno-venkov;Tišnov;66601;Dvořákova;408;13315668.0;4,20549E+11;;;http://www.ortopedie-straka.cz;5p3t6su;Miroslav Straka;Fyzická osoba;Ortopedie;49.345663878935;16.427137903728;48455423;dvořákova;48455423_dvořákova;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena
48455105;26680;4,84551E+13;0;0;MUDr. Vojtěch Babič;322;Samostatná ordinace PL - stomatologa;;130952;CZ064;Jihomoravský kraj;CZ0642;Brno-město;6203;Brno;Brno;;60200;Bayerova;587/15;19172044.0;POINT(49.206824924406 16.601630251115);01.07.1997;zubní lékařství;primární ambulantní péče;;;Samostatná ordinace PL - stomatologa;MUDr. Vojtěch Babič;fyzická osoba;;;CZ064;Jihomoravský kraj;CZ0642;Brno-město;Brno;60200;Bayerova;587/15 ;19172044.0;4,20609E+11;;zuby@plutanium.cz;;bb8t6s9;;Fyzická osoba;Zubař;49.206824924406;16.601630251115;48455105;bayerova;48455105_bayerova;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena
48452963;26677;4,8453E+13;0;0;MUDr. Gustav Páleníček;322;Samostatná ordinace PL - stomatologa;;129070;CZ064;Jihomoravský kraj;CZ0644;Břeclav;6204;Břeclav;Břeclav;;69002;J. Opletala;1279/12;19001550.0;POINT(48.765058077407 16.892341096861);01.04.1993;zubní lékařství;primární ambulantní péče;;;Samostatná ordinace PL - stomatologa;MUDr. Gustav Páleníček;fyzická osoba;;;CZ064;Jihomoravský kraj;CZ0644;Břeclav;Břeclav;69002;J. Opletala;1279/12 ;19001550.0;4,2052E+11;;palenicek.g@seznam.cz;;am5t6py;;Fyzická osoba;Zubař;48.765058077407;16.892341096861;48452963;j. opletala;48452963_j. opletala;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena
48452939;26675;4,84529E+13;0;0;MUDr. Alena Krejčí;320;Samost. ordinace všeob. prakt. lékaře;;242448;CZ064;Jihomoravský kraj;CZ0644;Břeclav;6204;Břeclav;Velké Bílovice;;69102;nám. Osvoboditelů;1575;83182055.0;POINT(48.850882671107 16.890255673983);01.04.1993;všeobecné praktické lékařství;primární ambulantní péče;;;Samost. ordinace všeob. prakt. lékaře;MUDr. Alena Krejčí;fyzická osoba;;;CZ064;Jihomoravský kraj;CZ0644;Břeclav;Velké Bílovice;69102;Mírová;1124;83182055.0;4,20519E+11;;;;zuut6n5;;Fyzická osoba;Praktik;48.850882671107;16.890255673983;48452939;nám. osvoboditelů;48452939_nám. osvoboditelů;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena
48452106;26616;4,84521E+13;0;0;MUDr. Stanislava Žižlavská;322;Samostatná ordinace PL - stomatologa;;129027;CZ064;Jihomoravský kraj;CZ0642;Brno-město;6203;Brno;Brno;;61200;Svatopluka Čecha;1708/60;19710151.0;POINT(49.221357367682 16.589449958197);01.01.1993;zubní lékařství;primární ambulantní péče;;;Samostatná ordinace PL - stomatologa;MUDr. Stanislava Žižlavská;fyzická osoba;;;CZ064;Jihomoravský kraj;CZ0642;Brno-město;Brno;61200;Svatopluka Čecha;1708/60 ;19710151.0;;;;;irbt6kg;;Fyzická osoba;Zubař;49.221357367682;16.589449958197;48452106;svatopluka čecha;48452106_svatopluka čecha;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena
48451550;26606;4,84516E+13;0;0;MUDr. Izakovič Vincent;320;Samost. ordinace všeob. prakt. lékaře;;208969;CZ064;Jihomoravský kraj;CZ0644;Břeclav;6204;Břeclav;Břeclav;;69002;Bří. Mrštíků;3065/38;19020431.0;POINT(48.752295962454 16.882379313455);01.01.1993;všeobecné praktické lékařství;primární ambulantní péče;;;Samost. ordinace všeob. prakt. lékaře;MUDr. Izakovič Vincent;fyzická osoba;;;CZ064;Jihomoravský kraj;CZ0644;Břeclav;Břeclav;69002;Bří. Mrštíků;3065/38 ;19020431.0;4,20519E+11;;;;e59e9ht;;Fyzická osoba;Praktik;48.752295962454;16.882379313455;48451550;bří. mrštíků;48451550_bří. mrštíků;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena
48451401;26595;4,84514E+13;0;0;Eva Kopečná;360;Samostatná stomatologická laboratoř;;131828;CZ064;Jihomoravský kraj;CZ0643;Brno-venkov;6213;Pohořelice;Pohořelice;;69123;Brněnská;1;10054952.0;POINT(48.983219934721 16.525115740003);01.01.1993;Zubní technik;primární ambulantní péče;;;Samostatná stomatologická laboratoř;Eva Kopečná;fyzická osoba;;;CZ064;Jihomoravský kraj;CZ0643;Brno-venkov;Pohořelice;69123;Brněnská;681;10054952.0;4,20519E+11;;;;fj7t6j5;;Fyzická osoba;Zubař;48.983219934721;16.525115740003;48451401;brněnská;48451401_brněnská;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena
48451223;26584;4,84512E+13;0;2;MUDr. Věra Hochlová;320;Samost. ordinace všeob. prakt. lékaře;;208966;CZ064;Jihomoravský kraj;CZ0644;Břeclav;6207;Hustopeče;Horní Bojanovice;;69301;;81;9957723.0;POINT(48.951607674533 16.799256731985);01.01.1997;všeobecné praktické lékařství;primární ambulantní péče;;;Samost. ordinace všeob. prakt. lékaře;MUDr. Věra Hochlová;fyzická osoba;;;CZ064;Jihomoravský kraj;CZ0644;Břeclav;Hustopeče;69301;Brněnská;390/9 ;9957723.0;4,20519E+11;;hochel@atlas.cz;;vzmt6ie;;Fyzická osoba;Praktik;48.951607674533;16.799256731985;48451223;nan;48451223_nan;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena
48451223;26583;4,84512E+13;0;1;MUDr. Věra Hochlová;320;Samost. ordinace všeob. prakt. lékaře;;208967;CZ064;Jihomoravský kraj;CZ0644;Břeclav;6207;Hustopeče;Starovice;;69301;;180;10091882.0;POINT(48.953225617723 16.70856564428);01.06.1994;všeobecné praktické lékařství;primární ambulantní péče;;;Samost. ordinace všeob. prakt. lékaře;MUDr. Věra Hochlová;fyzická osoba;;;CZ064;Jihomoravský kraj;CZ0644;Břeclav;Hustopeče;69301;Brněnská;390/9 ;10091882.0;4,20519E+11;;hochel@atlas.cz;;vzmt6ie;;Fyzická osoba;Praktik;48.953225617723;16.70856564428;48451223;nan;48451223_nan;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena
48451223;26582;4,84512E+13;0;0;MUDr. Věra Hochlová;320;Samost. ordinace všeob. prakt. lékaře;;128971;CZ064;Jihomoravský kraj;CZ0644;Břeclav;6207;Hustopeče;Hustopeče;;69301;Brněnská;390/9;10196382.0;POINT(48.942817269045 16.733604207533);01.01.1993;všeobecné praktické lékařství;primární ambulantní péče;;;Samost. ordinace všeob. prakt. lékaře;MUDr. Věra Hochlová;fyzická osoba;;;CZ064;Jihomoravský kraj;CZ0644;Břeclav;Hustopeče;69301;Brněnská;390/9 ;10196382.0;4,20519E+11;;hochel@atlas.cz;;vzmt6ie;;Fyzická osoba;Praktik;48.942817269045;16.733604207533;48451223;brněnská;48451223_brněnská;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena
47948582;23731;4,79486E+13;0;0;PhDr. Magda Gubová;340;Samostatné zařízení psychologa;;190014;CZ064;Jihomoravský kraj;CZ0642;Brno-město;6203;Brno;Brno;;62100;Banskobystrická;984/87;19502699.0;POINT(49.243029060432 16.582534064029);01.12.1994;Klinický psycholog;primární ambulantní péče;;;Samostatné zařízení psychologa;PhDr. Magda Gubová;fyzická osoba;;;CZ064;Jihomoravský kraj;CZ0642;Brno-město;Brno;62100;Banskobystrická;984/87 ;19502699.0;;;;;9gwqmwt;;Fyzická osoba;Psychologie;49.243029060432;16.582534064029;47948582;banskobystrická;47948582_banskobystrická;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena
47908891;23174;4,79089E+13;0;0;Dům zdraví Zastávka, s.r.o. RTG diagnostika;324;Samostatná ordinace lékaře specialisty;;129573;CZ064;Jihomoravský kraj;CZ0643;Brno-venkov;6214;Rosice;Zastávka;;66484;Babická;136;13345893.0;POINT(49.186967317833 16.361276511588);01.01.1998;radiologie a zobrazovací metody;;;;Samostatná ordinace lékaře specialisty;Dům zdraví Zastávka, spol. s r.o.;právnická osoba;112.0;Společnost s ručením omezeným;CZ064;Jihomoravský kraj;CZ0643;Brno-venkov;Zastávka;66484;Babická;136;13345893.0;;;;;pxk3bj2;MUDr. Tomáš Roth;Jiná právnická osoba;Radiologie;49.186967317833;16.361276511588;47908891;babická;47908891_babická;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena
47899034;23151;4,7899E+13;0;1;MUDr. Pavel Kudělka;323;Samostatná ordinace PL - gynekologa;;128026;CZ064;Jihomoravský kraj;CZ0645;Hodonín;6218;Veselí nad Moravou;Veselí nad Moravou;;69801;Za Poštou;112;13703404.0;POINT(48.951264521447 17.381148100481);01.03.1994;gynekologie a porodnictví;primární ambulantní péče;;;Samostatná ordinace PL - gynekologa;MUDr. Pavel Kudělka;fyzická osoba;;;CZ064;Jihomoravský kraj;CZ0645;Hodonín;Veselí nad Moravou;69801;Za Poštou;112;13703404.0;4,20518E+11;;pavelkudelka@seznam.cz;https://www.pavelkudelka.cz/;yfed5r7;;Fyzická osoba;Gynekologie;48.951264521447;17.381148100481;47899034;za poštou;47899034_za poštou;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena
47899034;23150;4,7899E+13;0;0;MUDr. Pavel Kudělka;323;Samostatná ordinace PL - gynekologa;;128027;CZ064;Jihomoravský kraj;CZ0645;Hodonín;6210;Kyjov;Bzenec;;69681;náměstí Svobody;74;13659669.0;POINT(48.973580265837 17.266550148448);01.03.1993;gynekologie a porodnictví;primární ambulantní péče;;;Samostatná ordinace PL - gynekologa;MUDr. Pavel Kudělka;fyzická osoba;;;CZ064;Jihomoravský kraj;CZ0645;Hodonín;Veselí nad Moravou;69801;Za Poštou;112;13659669.0;4,20518E+11;;pavelkudelka@seznam.cz;https://www.pavelkudelka.cz/;yfed5r7;;Fyzická osoba;Gynekologie;48.973580265837;17.266550148448;47899034;náměstí svobody;47899034_náměstí svobody;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena
47898836;23141;4,78988E+13;0;0;MUDr. Jarmila Zámečníková;321;Sam.ord.prakt.lékaře pro děti a dorost;;127973;CZ064;Jihomoravský kraj;CZ0645;Hodonín;6206;Hodonín;Mutěnice;;69611;Na Ovčírnách;1164;26724006.0;POINT(48.906265137434 17.022458576506);01.02.1993;praktické lékařství pro děti a dorost;primární ambulantní péče;;;Sam.ord.prakt.lékaře pro děti a dorost;MUDr. Jarmila Zámečníková;fyzická osoba;;;CZ064;Jihomoravský kraj;CZ0645;Hodonín;Mutěnice;69611;Na Ovčírnách;1164;26724006.0;4,20518E+11;;jarmila.zamecnikova@seznam.cz;http://www.zamecnikova.zipnet.cz;ma5qe79;;Fyzická osoba;Praktik;48.906265137434;17.022458576506;47898836;na ovčírnách;47898836_na ovčírnách;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena
47895535;23136;4,78955E+13;0;0;MUDr. Božena Hofrová;320;Samost. ordinace všeob. prakt. lékaře;;127956;CZ064;Jihomoravský kraj;CZ0645;Hodonín;6210;Kyjov;Vracov;;69642;náměstí Míru;202;13625021.0;POINT(48.980224196757 17.218491118094);01.05.1993;všeobecné praktické lékařství;primární ambulantní péče;;;Samost. ordinace všeob. prakt. lékaře;MUDr. Božena Hofrová;fyzická osoba;;;CZ064;Jihomoravský kraj;CZ0645;Hodonín;Vracov;69642;náměstí Míru;201;13625021.0;;;;;meiqee7;;Fyzická osoba;Praktik;48.980224196757;17.218491118094;47895535;náměstí míru;47895535_náměstí míru;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena
47895489;23133;4,78955E+13;0;0;MUDr. Jana Zlatohlávková;322;Samostatná ordinace PL - stomatologa;;127966;CZ064;Jihomoravský kraj;CZ0645;Hodonín;6206;Hodonín;Hodonín;;69501;Masarykovo nám.;397/4;23184205.0;POINT(48.848670436237 17.127817803389);01.04.1993;zubní lékařství;primární ambulantní péče;;;Samostatná ordinace PL - stomatologa;MUDr. Jana Zlatohlávková;fyzická osoba;;;CZ064;Jihomoravský kraj;CZ0645;Hodonín;Hodonín;69501;Masarykovo nám.;397/4 ;23184205.0;4,20518E+11;;zlatohlavkova.jana@gmail.com;;ck9qeed;;Fyzická osoba;Zubař;48.848670436237;17.127817803389;47895489;masarykovo nám.;47895489_masarykovo nám.;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena
47886595;23110;4,78866E+13;0;0;MUDr. Helena Kotlánová;321;Sam.ord.prakt.lékaře pro děti a dorost;;128290;CZ064;Jihomoravský kraj;CZ0641;Blansko;6201;Blansko;Blansko;;67801;Sadová;1596/33;15236811.0;POINT(49.361558528791 16.652183025831);01.04.1993;praktické lékařství pro děti a dorost;primární ambulantní péče;;;Sam.ord.prakt.lékaře pro děti a dorost;MUDr. Helena Kotlánová;fyzická osoba;;;CZ064;Jihomoravský kraj;CZ0641;Blansko;Blansko;67801;Sadová;1596/33 ;15236811.0;4,20516E+11;;info@detskaambulance.cz;http://www.detskaambulance.cz;5p29xkm;;Fyzická osoba;Praktik;49.361558528791;16.652183025831;47886595;sadová;47886595_sadová;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena
47886382;23097;4,78864E+13;0;0;MUDr. Jarmila Paulíčková;322;Samostatná ordinace PL - stomatologa;;128213;CZ064;Jihomoravský kraj;CZ0641;Blansko;6201;Blansko;Černá Hora;;67921;Budovatelská;443;7810873.0;POINT(49.412330894845 16.583683674441);01.04.1993;zubní lékařství;;;;Samostatná ordinace PL - stomatologa;MUDr. Jarmila Paulíčková;fyzická osoba;;;CZ064;Jihomoravský kraj;CZ0641;Blansko;Černá Hora;67921;Budovatelská;443;7810873.0;4,20725E+11;;jarkapau@atlas.cz;;yr9qdj6;;Fyzická osoba;Zubař;49.412330894845;16.583683674441;47886382;budovatelská;47886382_budovatelská;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena
47886366;23095;4,78864E+13;0;0;MUDr. Libuše Pernicová;322;Samostatná ordinace PL - stomatologa;;189327;CZ064;Jihomoravský kraj;CZ0641;Blansko;6202;Boskovice;Boskovice;;68001;Růžové náměstí;2458/16;40541703.0;POINT(49.489461035769 16.661079661482);01.04.1993;zubní lékařství;primární ambulantní péče;;;Samostatná ordinace PL - stomatologa;MUDr. Libuše Pernicová;fyzická osoba;;;CZ064;Jihomoravský kraj;CZ0641;Blansko;Boskovice;68001;Růžové náměstí;2458/16 ;40541703.0;4,20774E+11;;L.Pernicova@centrum.cz;;pyyqdj9;;Fyzická osoba;Zubař;49.489461035769;16.661079661482;47886366;růžové náměstí;47886366_růžové náměstí;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena
47886251;23088;4,78863E+13;0;0;MUDr. Pavel Kraml;322;Samostatná ordinace PL - stomatologa;;128200;CZ064;Jihomoravský kraj;CZ0641;Blansko;6202;Boskovice;Boskovice;;68001;Růžové náměstí;2458/16;40541703.0;POINT(49.489461035769 16.661079661482);01.04.1993;zubní lékařství;ambulantní péče;;;Samostatná ordinace PL - stomatologa;MUDr. Pavel Kraml;fyzická osoba;;;CZ064;Jihomoravský kraj;CZ0641;Blansko;Boskovice;68001;Růžové náměstí;2458/16 ;40541703.0;4,20734E+11;;p.kraml@seznam.cz;;vk5qdir;;Fyzická osoba;Zubař;49.489461035769;16.661079661482;47886251;růžové náměstí;47886251_růžové náměstí;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena
47886242;23087;4,78862E+13;0;0;MUDr. Emilie Kulhánková;322;Samostatná ordinace PL - stomatologa;;204914;CZ064;Jihomoravský kraj;CZ0641;Blansko;6201;Blansko;Křtiny;;67905;;72;1960245.0;POINT(49.297326787418 16.742032089085);01.04.1993;zubní lékařství;primární ambulantní péče;;;Samostatná ordinace PL - stomatologa;MUDr. Emilie Kulhánková;fyzická osoba;;;CZ064;Jihomoravský kraj;CZ0641;Blansko;Křtiny;67905;;72;1960245.0;4,20516E+11;;;;ictqdks;;Fyzická osoba;Zubař;49.297326787418;16.742032089085;47886242;nan;47886242_nan;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena
47886234;23086;4,78862E+13;0;0;MUDr. Zuzana Kuchařová;320;Samost. ordinace všeob. prakt. lékaře;;128201;CZ064;Jihomoravský kraj;CZ0641;Blansko;6201;Blansko;Adamov;;67904;U Kostela;62/4;7920440.0;POINT(49.301310218728 16.65408779789);01.04.1993;všeobecné praktické lékařství;primární ambulantní péče;;;Samost. ordinace všeob. prakt. lékaře;MUDr. Zuzana Kuchařová;fyzická osoba;;;CZ064;Jihomoravský kraj;CZ0641;Blansko;Adamov;67904;U Kostela;62/4 ;7920440.0;4,20606E+11;;mudr.kucharova@gmail.com;http://wwww.praktickylekar-adamov.cz;ktuqdiu;;Fyzická osoba;Praktik;49.301310218728;16.65408779789;47886234;u kostela;47886234_u kostela;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena
47885998;23067;4,7886E+13;0;0;MUDr. Kateřina Bednaříková;321;Sam.ord.prakt.lékaře pro děti a dorost;;128180;CZ064;Jihomoravský kraj;CZ0641;Blansko;6202;Boskovice;Olešnice;;67974;Rovečínská;2;7859562.0;POINT(49.55961246337 16.419349307021);01.04.1993;praktické lékařství pro děti a dorost;primární ambulantní péče;;;Sam.ord.prakt.lékaře pro děti a dorost;MUDr. Kateřina Bednaříková;fyzická osoba;;;CZ064;Jihomoravský kraj;CZ0641;Blansko;Olešnice;67974;Rovečínská;2;7859562.0;4,20603E+11;;katerina.bednarikova@gmail.com;http://www.detskeolesnice.cz;ps34rfm;;Fyzická osoba;Praktik;49.55961246337;16.419349307021;47885998;rovečínská;47885998_rovečínská;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena
